,name,id,team,position,mean_points,mean_minutes,mean_goals_scored,mean_assists,mean_clean_sheets,mean_goals_conceded,mean_own_goals,mean_saves,mean_bonus,mean_bps,mean_influence,mean_creativity,mean_threat,mean_ict,mean_xg,mean_xa,mean_xgi,mean_xgc,mean_opp_att,mean_opp_def,latest_points
0,Michael Keane,180,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,1196.0,0
0,Michael Keane,180,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1154.0,0
0,Michael Keane,180,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1156.0,0
0,Michael Keane,180,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0,1160.0,0
0,Michael Keane,180,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1138.0,0
0,Michael Keane,180,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1112.0,0
0,Michael Keane,180,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,1098.0,0
0,Michael Keane,180,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,1142.0,0
0,Yerry Mina,188,Everton,DEF,0.2,13.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,2.3600000000000003,0.04,0.0,0.24,0.0,0.000838,0.000838,0.28528,1114.0,1134.0,0
0,Yerry Mina,188,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.0,1164.0,0
0,Yerry Mina,188,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,1172.0,0
0,Yerry Mina,188,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,1168.0,0
0,Yerry Mina,188,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,1188.0,0
0,Yerry Mina,188,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,1196.0,0
0,Yerry Mina,188,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1154.0,0
0,Yerry Mina,188,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1156.0,0
0,Yerry Mina,188,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0,1160.0,0
0,Yerry Mina,188,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1138.0,0
0,Yerry Mina,188,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1112.0,11
0,Yerry Mina,188,Everton,DEF,2.2,15.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6,5.0,8.440000000000001,0.08,3.4,1.2,0.017419999999999998,0.00031800000000000003,0.017738,0.09636,1118.0,1098.0,0
0,Yerry Mina,188,Everton,DEF,2.2,15.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6,5.0,8.440000000000001,0.08,3.4,1.2,0.017419999999999998,0.00031800000000000003,0.017738,0.09636,1152.0,1142.0,0
0,Mason Holgate,192,Everton,DEF,2.4,63.8,0.0,0.0,0.2,0.8,0.0,0.0,0.4,12.0,14.4,7.279999999999999,9.6,3.1199999999999997,0.06033999999999999,0.024364,0.084704,1.1790599999999998,1114.0,1134.0,0
0,Mason Holgate,192,Everton,DEF,2.2,49.4,0.0,0.0,0.2,0.6,0.0,0.0,0.4,10.2,9.0,7.18,5.6,2.16,0.01808,0.023764,0.041844,0.8689199999999999,1132.0,1164.0,0
0,Mason Holgate,192,Everton,DEF,2.0,31.4,0.0,0.0,0.2,0.2,0.0,0.0,0.4,7.8,4.5600000000000005,5.0,0.4,0.9800000000000001,0.0,0.02221,0.02221,0.40659999999999996,1136.0,1172.0,0
0,Mason Holgate,192,Everton,DEF,1.6,13.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4,5.0,2.2800000000000002,2.2,0.0,0.44000000000000006,0.0,0.0043679999999999995,0.0043679999999999995,0.20858,1140.0,1168.0,0
0,Mason Holgate,192,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,1188.0,0
0,Mason Holgate,192,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,1196.0,0
0,Mason Holgate,192,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1154.0,0
0,Mason Holgate,192,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1156.0,0
0,Mason Holgate,192,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0,1160.0,0
0,Mason Holgate,192,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1138.0,0
0,Mason Holgate,192,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1112.0,0
0,Mason Holgate,192,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,1098.0,0
0,Mason Holgate,192,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,1142.0,0
0,Ben Godfrey,193,Everton,DEF,0.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27999999999999997,0.02,0.0,0.04,0.0,5.4e-05,5.4e-05,0.01864,1114.0,1134.0,0
0,Ben Godfrey,193,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.0,1164.0,0
0,Ben Godfrey,193,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,1172.0,0
0,Ben Godfrey,193,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,1168.0,0
0,Ben Godfrey,193,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,1188.0,0
0,Ben Godfrey,193,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,1196.0,0
0,Ben Godfrey,193,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1154.0,0
0,Ben Godfrey,193,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1156.0,0
0,Ben Godfrey,193,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0,1160.0,0
0,Ben Godfrey,193,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1138.0,0
0,Ben Godfrey,193,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1112.0,1
0,Ben Godfrey,193,Everton,DEF,0.2,2.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.48,0.02,3.6,0.42000000000000004,0.10822000000000001,0.00012800000000000002,0.108348,0.04636,1118.0,1098.0,2
0,Ben Godfrey,193,Everton,DEF,0.6,20.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.8,2.24,0.08,3.6,0.6,0.10822000000000001,0.000566,0.10878600000000001,0.35746,1152.0,1142.0,0
0,Vitalii Mykolenko,194,Everton,DEF,1.6,89.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,8.6,13.76,15.040000000000001,6.8,3.5800000000000005,0.04276,0.034432,0.07719200000000001,1.6027999999999998,1114.0,1134.0,6
0,Vitalii Mykolenko,194,Everton,DEF,2.6,89.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,11.6,14.16,12.959999999999999,6.6,3.3800000000000003,0.0209,0.017978,0.038877999999999996,1.71252,1132.0,1164.0,6
0,Vitalii Mykolenko,194,Everton,DEF,3.6,89.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,14.8,14.679999999999998,11.040000000000001,6.0,3.1799999999999997,0.02448,0.013600000000000001,0.038079999999999996,1.4579999999999997,1136.0,1172.0,2
0,Vitalii Mykolenko,194,Everton,DEF,3.6,89.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,16.4,19.28,11.16,6.0,3.6399999999999992,0.02448,0.014457999999999999,0.03893799999999999,1.6109199999999997,1140.0,1168.0,1
0,Vitalii Mykolenko,194,Everton,DEF,3.4,90.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,17.6,20.04,10.4,2.6,3.3,0.0067599999999999995,0.024422,0.031181999999999998,1.49022,1156.0,1188.0,0
0,Vitalii Mykolenko,194,Everton,DEF,3.0,90.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,17.4,19.240000000000002,9.9,0.6,2.9799999999999995,0.00358,0.023710000000000002,0.02729,1.7424,1174.0,1196.0,2
0,Vitalii Mykolenko,194,Everton,DEF,2.2,90.0,0.0,0.0,0.2,1.2,0.0,0.0,0.0,15.2,16.84,8.899999999999999,0.6,2.6399999999999997,0.00358,0.02236,0.02594,1.59596,1150.0,1154.0,11
0,Vitalii Mykolenko,194,Everton,DEF,3.2,90.0,0.0,0.2,0.2,1.2,0.0,0.0,0.4,16.2,16.240000000000002,6.0200000000000005,3.8,2.5999999999999996,0.02366,0.022194,0.045854000000000006,1.5773800000000002,1158.0,1156.0,6
0,Vitalii Mykolenko,194,Everton,DEF,4.0,90.0,0.0,0.2,0.4,1.0,0.0,0.0,0.4,18.2,15.839999999999998,7.3,4.2,2.7399999999999998,0.02366,0.023882,0.04754200000000001,1.61322,1154.0,1160.0,1
0,Vitalii Mykolenko,194,Everton,DEF,4.0,90.0,0.0,0.2,0.4,1.0,0.0,0.0,0.4,18.4,17.64,9.98,4.6,3.2399999999999998,0.02366,0.03295,0.05661000000000001,1.79576,1150.0,1138.0,0
0,Vitalii Mykolenko,194,Everton,DEF,4.0,77.6,0.0,0.2,0.4,1.0,0.0,0.0,0.4,17.4,16.119999999999997,9.820000000000002,4.6,3.0599999999999996,0.02366,0.03336599999999999,0.05702600000000001,1.6029,1130.0,1112.0,1
0,Vitalii Mykolenko,194,Everton,DEF,3.8,77.6,0.0,0.2,0.4,1.2,0.0,0.0,0.4,17.8,16.04,10.48,5.8,3.2400000000000007,0.03176,0.039094000000000004,0.070854,1.4535399999999998,1118.0,1098.0,2
0,Vitalii Mykolenko,194,Everton,DEF,2.0,77.6,0.0,0.0,0.2,1.4,0.0,0.0,0.0,13.6,16.04,10.18,2.8,2.92,0.0081,0.036261999999999996,0.044362,1.67214,1152.0,1142.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.0,1134.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.0,1164.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,1172.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,1168.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,1188.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,1196.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1154.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1156.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0,1160.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1138.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1112.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,1098.0,0
0,Jarrad Branthwaite,196,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,1142.0,0
0,Nathan Patterson,197,Everton,DEF,1.6,90.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,10.6,20.0,7.18,11.2,3.8600000000000003,0.06268,0.080954,0.14363399999999998,1.6210999999999998,1114.0,1134.0,6
0,Nathan Patterson,197,Everton,DEF,2.4,90.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,12.0,20.36,6.6,14.4,4.159999999999999,0.0732,0.062429999999999986,0.13562999999999997,1.73082,1132.0,1164.0,6
0,Nathan Patterson,197,Everton,DEF,3.4,90.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,15.2,19.560000000000002,7.540000000000001,9.6,3.7,0.0506,0.07044399999999999,0.121044,1.4762999999999997,1136.0,1172.0,0
0,Nathan Patterson,197,Everton,DEF,3.0,72.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,13.4,16.8,4.94,8.8,3.0799999999999996,0.0506,0.05886400000000001,0.109464,1.2782799999999999,1140.0,1168.0,0
0,Nathan Patterson,197,Everton,DEF,2.6,54.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,10.2,13.720000000000002,1.3199999999999998,7.8,2.3,0.04042,0.012752000000000003,0.053172,0.8490800000000001,1156.0,1188.0,0
0,Nathan Patterson,197,Everton,DEF,2.4,36.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,9.4,6.720000000000001,1.16,4.4,1.2399999999999998,0.01052,0.01209,0.022609999999999998,0.64632,1174.0,1196.0,0
0,Nathan Patterson,197,Everton,DEF,1.2,18.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.6,3.08,1.06,0.4,0.45999999999999996,0.0,0.00821,0.00821,0.20779999999999998,1150.0,1154.0,0
0,Nathan Patterson,197,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1156.0,1
0,Nathan Patterson,197,Everton,DEF,0.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.44000000000000006,0.3,0.0,0.08,0.0,0.00016,0.00016,0.09046,1154.0,1160.0,1
0,Nathan Patterson,197,Everton,DEF,0.4,9.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.9200000000000004,0.78,0.0,0.27999999999999997,0.0,0.00249,0.00249,0.25583999999999996,1150.0,1138.0,1
0,Nathan Patterson,197,Everton,DEF,0.6,27.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2.8,3.8400000000000007,3.4199999999999995,4.0,1.14,0.02478,0.008852,0.033631999999999995,0.7468,1130.0,1112.0,0
0,Nathan Patterson,197,Everton,DEF,0.6,45.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,4.4,5.28,3.8999999999999995,4.4,1.38,0.02478,0.013153999999999999,0.037933999999999996,0.8895199999999999,1118.0,1098.0,1
0,Nathan Patterson,197,Everton,DEF,0.8,58.8,0.0,0.0,0.0,1.4,0.0,0.0,0.0,4.6,6.44,4.02,4.4,1.4999999999999998,0.02478,0.01356,0.03834,1.0550199999999998,1152.0,1142.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.0,1134.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.0,1164.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,1172.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,1168.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,1188.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,1196.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1154.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1156.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0,1160.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1138.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1112.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,1098.0,0
0,Niels Nkounkou,198,Everton,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,1142.0,0
0,James Tarkowski,199,Everton,DEF,1.8,90.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,14.8,24.6,9.18,16.6,5.04,0.09398,0.039180000000000006,0.13316,1.6210999999999998,1114.0,1134.0,6
0,James Tarkowski,199,Everton,DEF,2.6,90.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,17.8,25.96,6.460000000000001,10.2,4.26,0.0759,0.015156,0.091056,1.73082,1132.0,1164.0,8
0,James Tarkowski,199,Everton,DEF,4.0,90.0,0.0,0.0,0.4,0.6,0.0,0.0,0.4,20.0,31.920000000000005,2.98,5.4,4.0200000000000005,0.056440000000000004,0.005544,0.061984000000000004,1.4762999999999997,1136.0,1172.0,2
0,James Tarkowski,199,Everton,DEF,4.0,90.0,0.0,0.0,0.4,0.6,0.0,0.0,0.4,20.6,32.56,2.9,5.8,4.119999999999999,0.056440000000000004,0.004797999999999999,0.061238,1.6292199999999997,1140.0,1168.0,1
0,James Tarkowski,199,Everton,DEF,3.8,90.0,0.0,0.0,0.4,0.8,0.0,0.0,0.4,19.6,28.560000000000002,2.88,5.6,3.7,0.00608,0.008974,0.015054000000000001,1.49022,1156.0,1188.0,1
0,James Tarkowski,199,Everton,DEF,3.6,90.0,0.0,0.0,0.4,1.0,0.0,0.0,0.4,19.6,33.44,1.04,7.0,4.14,0.01956,0.009666,0.029225999999999995,1.7424,1174.0,1196.0,1
0,James Tarkowski,199,Everton,DEF,2.6,90.0,0.0,0.0,0.2,1.2,0.0,0.0,0.4,15.8,29.880000000000003,1.06,6.6,3.7600000000000002,0.01956,0.010364000000000002,0.029924,1.59596,1150.0,1154.0,5
0,James Tarkowski,199,Everton,DEF,2.0,90.0,0.0,0.0,0.2,1.2,0.0,0.0,0.0,14.2,25.0,0.43999999999999995,7.0,3.2600000000000002,0.01956,0.010236,0.029796000000000007,1.5773800000000002,1158.0,1156.0,6
0,James Tarkowski,199,Everton,DEF,2.8,90.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,17.2,29.6,2.48,10.0,4.220000000000001,0.04696,0.01691,0.06387000000000001,1.61322,1154.0,1160.0,1
0,James Tarkowski,199,Everton,DEF,2.8,90.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,17.0,33.04,4.6,9.8,4.76,0.045880000000000004,0.032156000000000004,0.07803600000000001,1.79576,1150.0,1138.0,1
0,James Tarkowski,199,Everton,DEF,2.8,90.0,0.0,0.0,0.4,1.2,0.0,0.0,0.0,16.6,30.28,4.6000000000000005,9.8,4.48,0.04190000000000001,0.032425999999999996,0.074326,1.8317800000000002,1130.0,1112.0,3
0,James Tarkowski,199,Everton,DEF,3.2,90.0,0.0,0.0,0.4,1.4,0.0,0.0,0.4,19.2,30.24,6.859999999999999,14.2,5.140000000000001,0.0476,0.131994,0.179594,1.68242,1118.0,1098.0,1
0,James Tarkowski,199,Everton,DEF,2.4,90.0,0.0,0.0,0.2,1.6,0.0,0.0,0.4,17.0,31.920000000000005,6.859999999999999,13.8,5.26,0.0476,0.13120800000000002,0.17880800000000002,1.9010199999999997,1152.0,1142.0,0
0,Conor Coady,475,Everton,DEF,2.8,70.0,0.0,0.2,0.0,0.8,0.0,0.0,0.6,12.8,15.88,2.8600000000000003,0.0,1.8800000000000001,0.0,0.035901999999999996,0.035901999999999996,1.00006,1088.0,1120.0,6
0,Conor Coady,475,Everton,DEF,4.0,88.0,0.0,0.2,0.2,0.8,0.0,0.0,0.6,18.2,19.880000000000003,2.8600000000000003,0.0,2.2800000000000002,0.0,0.03610599999999999,0.03610599999999999,1.43858,1132.0,1164.0,5
0,Conor Coady,475,Everton,DEF,4.6,90.0,0.0,0.2,0.4,0.6,0.0,0.0,0.6,20.0,18.88,2.9200000000000004,0.0,2.1799999999999997,0.0,0.036878,0.036878,1.4762999999999997,1136.0,1172.0,9
0,Conor Coady,475,Everton,DEF,6.0,90.0,0.2,0.2,0.4,0.6,0.0,0.0,0.8,21.8,24.439999999999998,2.9000000000000004,7.0,3.44,0.11128,0.034693999999999996,0.145974,1.6292199999999997,1140.0,1168.0,1
0,Conor Coady,475,Everton,DEF,4.6,90.0,0.2,0.0,0.4,0.8,0.0,0.0,0.2,19.4,19.72,2.38,7.8,3.0,0.11128,0.010943999999999999,0.122224,1.49022,1156.0,1188.0,1
0,Conor Coady,475,Everton,DEF,4.4,90.0,0.2,0.0,0.4,1.0,0.0,0.0,0.2,21.6,23.76,4.4399999999999995,7.8,3.6,0.11128,0.010868,0.122148,1.7424,1174.0,1196.0,2
0,Conor Coady,475,Everton,DEF,3.6,90.0,0.2,0.0,0.2,1.2,0.0,0.0,0.2,18.6,24.440000000000005,4.5,7.8,3.6799999999999997,0.11128,0.011319999999999998,0.1226,1.59596,1150.0,1154.0,6
0,Conor Coady,475,Everton,DEF,3.8,90.0,0.2,0.0,0.2,1.2,0.0,0.0,0.2,19.6,25.4,4.4,8.2,3.8199999999999994,0.11128,0.010797999999999999,0.12207799999999999,1.5773800000000002,1158.0,1156.0,7
0,Conor Coady,475,Everton,DEF,3.4,90.0,0.0,0.0,0.4,1.0,0.0,0.0,0.2,20.6,18.720000000000002,4.380000000000001,8.2,3.16,0.0108,0.011217999999999997,0.022018,1.61322,1154.0,1160.0,1
0,Conor Coady,475,Everton,DEF,3.4,90.0,0.0,0.0,0.4,1.0,0.0,0.0,0.2,20.2,18.720000000000002,3.3,7.4,2.96,0.0108,0.017634,0.028433999999999997,1.79576,1150.0,1138.0,1
